id_text,provenience,height,width,thickness,features,scaled_features,cluster,distance,anomaly
305589,Kish (mod. Tell Uhaimir),68.0,46.0,26.0,"[68.0,46.0,26.0]","[0.5225941340752861,0.34599817037253083,0.7079154087174186]",1,0.3230840749637563,0
305591,Larsa (mod. Tell as-Senkereh),68.0,45.0,25.0,"[68.0,45.0,25.0]","[0.5225941340752861,0.2576870101233209,0.5473975366076931]",1,0.23726653293493266,0
305593,Pī-Kasî (mod. Tell Abu Antiq),62.0,43.0,27.0,"[62.0,43.0,27.0]","[0.2714186771333888,0.08106468962490095,0.8684332808271441]",1,0.5679109623850588,0
305596,Larsa (mod. Tell as-Senkereh),82.0,48.0,23.0,"[82.0,48.0,23.0]","[1.1086702002730464,0.5226204908709507,0.22636179238824208]",1,0.7523156090974475,0
305603,Sippar-Yahrurum (mod. Tell Abu Habbah),69.0,48.0,24.0,"[69.0,48.0,24.0]","[0.564456710232269,0.5226204908709507,0.38687966449796757]",1,0.21078677199153234,0
305604,Sippar-Yahrurum (mod. Tell Abu Habbah),76.0,44.0,27.0,"[76.0,44.0,27.0]","[0.8574947433311492,0.16937584987411092,0.8684332808271441]",1,0.6901297371128732,0
305606,Larsa (mod. Tell as-Senkereh),52.0,44.0,25.0,"[52.0,44.0,25.0]","[-0.14720708443644007,0.16937584987411092,0.5473975366076931]",1,0.6021277316108152,0
305611,Sippar-Yahrurum (mod. Tell Abu Habbah),76.0,49.0,22.0,"[76.0,49.0,22.0]","[0.8574947433311492,0.6109316511201608,0.06584392027851657]",1,0.6198746015704125,0
305612,Sippar-Yahrurum (mod. Tell Abu Habbah),73.0,48.0,26.0,"[73.0,48.0,26.0]","[0.7319070148602005,0.5226204908709507,0.7079154087174186]",1,0.46125518534532234,0
305616,Larsa (mod. Tell as-Senkereh),60.0,44.0,25.0,"[60.0,44.0,25.0]","[0.187693524819423,0.16937584987411092,0.5473975366076931]",1,0.3382738863122613,0
305617,Sippar-Yahrurum (mod. Tell Abu Habbah),54.0,38.0,23.0,"[54.0,38.0,23.0]","[-0.06348193212247429,-0.36049111162114894,0.22636179238824208]",1,0.9132096876925303,0
305618,Larsa (mod. Tell as-Senkereh),54.0,43.0,23.0,"[54.0,43.0,23.0]","[-0.06348193212247429,0.08106468962490095,0.22636179238824208]",1,0.5919350930923768,0
305619,Larsa (mod. Tell as-Senkereh),86.0,48.0,24.0,"[86.0,48.0,24.0]","[1.276120504900978,0.5226204908709507,0.38687966449796757]",1,0.8934300508986703,0
305622,Sippar-Yahrurum (mod. Tell Abu Habbah) ?,64.0,39.0,23.0,"[64.0,39.0,23.0]","[0.35514382944735456,-0.27217995137193896,0.22636179238824208]",1,0.7078356602541795,0
305637,uncertain (mod. northern Babylonia),50.0,48.0,29.0,"[50.0,48.0,29.0]","[-0.23093223675040583,0.5226204908709507,1.1894690250465951]",1,0.9961819087159801,0
305639,Larsa (mod. Tell as-Senkereh),138.0,61.0,34.0,"[138.0,61.0,34.0]","[3.4529744650640875,1.6706655741106804,1.9920583855952227]",2,1.3134234636144921,0
305645,Larsa (mod. Tell as-Senkereh),44.0,39.0,18.0,"[44.0,39.0,18.0]","[-0.4821076936923031,-0.27217995137193896,-0.5762275681603855]",0,0.4062749637236312,0
305647,Pī-Kasî (mod. Tell Abu Antiq),44.0,42.0,24.0,"[44.0,42.0,24.0]","[-0.4821076936923031,-0.007246470624309028,0.38687966449796757]",1,0.9670368363666171,0
305648,Larsa (mod. Tell as-Senkereh),46.0,41.0,21.0,"[46.0,41.0,21.0]","[-0.39838254137833734,-0.095557630873519,-0.09467395183120894]",0,0.7795537181768734,0
305653,Larsa (mod. Tell as-Senkereh),50.0,40.0,21.0,"[50.0,40.0,21.0]","[-0.23093223675040583,-0.18386879112272897,-0.09467395183120894]",0,0.7950460694909746,0
305654,Larsa (mod. Tell as-Senkereh),62.0,43.0,24.0,"[62.0,43.0,24.0]","[0.2714186771333888,0.08106468962490095,0.38687966449796757]",1,0.34940819802142675,0
305655,Larsa (mod. Tell as-Senkereh),49.0,37.0,21.0,"[49.0,37.0,21.0]","[-0.2727948129073887,-0.44880227187035887,-0.09467395183120894]",0,0.6531272125403127,0
305659,Pī-Kasî (mod. Tell Abu Antiq),34.0,32.0,21.0,"[34.0,32.0,21.0]","[-0.900733455262132,-0.8903580731164088,-0.09467395183120894]",0,0.6083093359157631,0
305661,Pī-Kasî (mod. Tell Abu Antiq),32.0,32.0,22.0,"[32.0,32.0,22.0]","[-0.9844586075760977,-0.8903580731164088,0.06584392027851657]",0,0.7769778278984474,0
305662,Larsa (mod. Tell as-Senkereh),51.0,40.0,23.0,"[51.0,40.0,23.0]","[-0.18906966059342295,-0.18386879112272897,0.22636179238824208]",1,0.8506368528381327,0
305663,Pī-Kasî (mod. Tell Abu Antiq),32.0,31.0,21.0,"[32.0,31.0,21.0]","[-0.9844586075760977,-0.9786692333656187,-0.09467395183120894]",0,0.685975113977873,0
305665,Pī-Kasî (mod. Tell Abu Antiq),43.0,38.0,23.0,"[43.0,38.0,23.0]","[-0.523970269849286,-0.36049111162114894,0.22636179238824208]",0,0.8731881608525359,0
305666,Pī-Kasî (mod. Tell Abu Antiq),43.0,38.0,23.0,"[43.0,38.0,23.0]","[-0.523970269849286,-0.36049111162114894,0.22636179238824208]",0,0.8731881608525359,0
305667,Pī-Kasî (mod. Tell Abu Antiq),42.0,37.0,24.0,"[42.0,37.0,24.0]","[-0.5658328460062689,-0.44880227187035887,0.38687966449796757]",0,0.9998957999582415,0
305668,Pī-Kasî (mod. Tell Abu Antiq),36.0,37.0,22.0,"[36.0,37.0,22.0]","[-0.8170083029481662,-0.44880227187035887,0.06584392027851657]",0,0.7036455251559899,0
305669,Pī-Kasî (mod. Tell Abu Antiq),50.0,39.0,24.0,"[50.0,39.0,24.0]","[-0.23093223675040583,-0.27217995137193896,0.38687966449796757]",1,0.9219193797053397,0
305670,Pī-Kasî (mod. Tell Abu Antiq),38.0,35.0,23.0,"[38.0,35.0,23.0]","[-0.7332831506342005,-0.6254245923687788,0.22636179238824208]",0,0.8211456013596582,0
305681,Pī-Kasî (mod. Tell Abu Antiq),47.0,37.0,21.0,"[47.0,37.0,21.0]","[-0.3565199652213545,-0.44880227187035887,-0.09467395183120894]",0,0.6083652432639992,0
305683,Pī-Kasî (mod. Tell Abu Antiq),37.0,37.0,22.0,"[37.0,37.0,22.0]","[-0.7751457267911833,-0.44880227187035887,0.06584392027851657]",0,0.6950133357346996,0
305685,Larsa (mod. Tell as-Senkereh),36.0,31.0,21.0,"[36.0,31.0,21.0]","[-0.8170083029481662,-0.9786692333656187,-0.09467395183120894]",0,0.622268750987123,0
305686,Larsa (mod. Tell as-Senkereh),50.0,35.0,19.0,"[50.0,35.0,19.0]","[-0.23093223675040583,-0.6254245923687788,-0.41570969605066]",0,0.4560888882035083,0
305696,Larsa (mod. Tell as-Senkereh) ?,50.0,47.0,21.0,"[50.0,47.0,21.0]","[-0.23093223675040583,0.4343093306217408,-0.09467395183120894]",1,0.8071785027412981,0
305698,Larsa (mod. Tell as-Senkereh),69.0,42.0,25.0,"[69.0,42.0,25.0]","[0.564456710232269,-0.007246470624309028,0.5473975366076931]",1,0.46781469189339303,0
305702,Larsa (mod. Tell as-Senkereh),62.0,44.0,26.0,"[62.0,44.0,26.0]","[0.2714186771333888,0.16937584987411092,0.7079154087174186]",1,0.3927579910175424,0
305704,Larsa (mod. Tell as-Senkereh),34.0,34.0,22.0,"[34.0,34.0,22.0]","[-0.900733455262132,-0.7137357526179888,0.06584392027851657]",0,0.7057805069033419,0
305708,Larsa (mod. Tell as-Senkereh),38.0,38.0,23.0,"[38.0,38.0,23.0]","[-0.7332831506342005,-0.36049111162114894,0.22636179238824208]",0,0.8675978296814367,0
305709,Larsa (mod. Tell as-Senkereh),59.0,46.0,24.0,"[59.0,46.0,24.0]","[0.14583094866244012,0.34599817037253083,0.38687966449796757]",1,0.2546591287978926,0
305717,Larsa (mod. Tell as-Senkereh) ?,73.0,47.0,31.0,"[73.0,47.0,31.0]","[0.7319070148602005,0.4343093306217408,1.5105047692660463]",1,1.1433836419896826,0
305718,Sippar-Yahrurum (mod. Tell Abu Habbah) ?,49.0,55.0,29.0,"[49.0,55.0,29.0]","[-0.2727948129073887,1.1407986126154206,1.1894690250465951]",1,1.2530804258382833,0
305721,Larsa (mod. Tell as-Senkereh),86.0,46.0,28.0,"[86.0,46.0,28.0]","[1.276120504900978,0.34599817037253083,1.0289511529368696]",1,1.0766548935404552,0
305722,Larsa (mod. Tell as-Senkereh),99.0,51.0,33.0,"[99.0,51.0,33.0]","[1.8203339949417554,0.7875539716185808,1.8315405134854972]",2,1.3677299343017097,0
305873,Ur (mod. Tell Muqayyar) ?,59.0,83.0,26.0,"[59.0,83.0,26.0]","[0.14583094866244012,3.6135110995932997,0.7079154087174186]",2,2.7748644334634536,1
305874,Ur (mod. Tell Muqayyar) ?,77.0,53.0,29.0,"[77.0,53.0,29.0]","[0.899357319488132,0.9641762921170006,1.1894690250465951]",1,1.0775055638779514,0
305876,Ur (mod. Tell Muqayyar) ?,81.0,57.0,24.0,"[81.0,57.0,24.0]","[1.0668076241160636,1.3174209331138405,0.38687966449796757]",1,1.1338008185657675,0
305880,Ur (mod. Tell Muqayyar) ?,172.0,83.0,40.0,"[172.0,83.0,40.0]","[4.876302054401505,3.6135110995932997,2.955165618253576]",2,3.3045844804814797,1
305882,Ur (mod. Tell Muqayyar) ?,109.0,58.0,32.0,"[109.0,58.0,32.0]","[2.2389597565115844,1.4057320933630506,1.6710226413757716]",2,0.6722797571022648,0
305883,Ur (mod. Tell Muqayyar) ?,80.0,55.0,25.0,"[80.0,55.0,25.0]","[1.0249450479590807,1.1407986126154206,0.5473975366076931]",1,0.9776634857219191,0
305884,Ur (mod. Tell Muqayyar) ?,115.0,58.0,31.0,"[115.0,58.0,31.0]","[2.4901352134534815,1.4057320933630506,1.5105047692660463]",2,0.7338611440543206,0
305885,Ur (mod. Tell Muqayyar) ?,92.0,55.0,26.0,"[92.0,55.0,26.0]","[1.5272959618428752,1.1407986126154206,0.7079154087174186]",1,1.382833134417606,0
305886,Ur (mod. Tell Muqayyar) ?,100.0,55.0,30.0,"[100.0,55.0,30.0]","[1.8621965710987383,1.1407986126154206,1.3499868971563207]",2,1.063134267639753,0
305887,Ur (mod. Tell Muqayyar) ?,84.0,56.0,25.0,"[84.0,56.0,25.0]","[1.1923953525870121,1.2291097728646305,0.5473975366076931]",1,1.154785405801173,0
305888,Ur (mod. Tell Muqayyar) ?,82.0,54.0,24.0,"[82.0,54.0,24.0]","[1.1086702002730464,1.0524874523662107,0.38687966449796757]",1,0.9654562849022694,0
305889,Ur (mod. Tell Muqayyar) ?,65.0,50.0,25.0,"[65.0,50.0,25.0]","[0.3970064056043374,0.6992428113693707,0.5473975366076931]",1,0.31826588875006084,0
305890,Ur (mod. Tell Muqayyar) ?,105.0,75.0,32.0,"[105.0,75.0,32.0]","[2.071509451883653,2.90702181759962,1.6710226413757716]",2,0.8471055176764968,0
305892,Ur (mod. Tell Muqayyar) ?,124.0,70.0,29.0,"[124.0,70.0,29.0]","[2.8668983988663275,2.46546601635357,1.1894690250465951]",2,0.8782058100472001,0
305893,Ur (mod. Tell Muqayyar) ?,126.0,63.0,33.0,"[126.0,63.0,33.0]","[2.950623551180293,1.8472878946091005,1.8315405134854972]",2,0.7584568166198509,0
305894,Ur (mod. Tell Muqayyar) ?,123.0,59.0,29.0,"[123.0,59.0,29.0]","[2.8250358227093444,1.4940432536122605,1.1894690250465951]",2,0.9548774899334307,0
305895,Ur (mod. Tell Muqayyar) ?,146.0,72.0,35.0,"[146.0,72.0,35.0]","[3.7878750743199507,2.64208833685199,2.1525762577049483]",2,1.7106125924681257,1
305897,Ur (mod. Tell Muqayyar),167.0,96.0,35.0,"[167.0,96.0,35.0]","[4.666989173616591,4.761556182833029,2.1525762577049483]",2,3.64614278932399,1
305898,Ur (mod. Tell Muqayyar),235.0,130.0,50.0,"[235.0,130.0,50.0]","[7.513644352291427,7.764135631306169,4.560344339350831]",2,8.27142542975639,1
305899,Ur (mod. Tell Muqayyar) ?,206.0,156.0,41.0,"[206.0,156.0,41.0]","[6.299629643738924,10.060225797785629,3.1156834903633013]",2,9.068117753560575,1
305900,Ur (mod. Tell Muqayyar),184.0,113.0,38.0,"[184.0,113.0,38.0]","[5.378652968285301,6.262845907069599,2.634129874034125]",2,5.315231560483829,1
305902,Ur (mod. Tell Muqayyar) ?,204.0,69.0,36.0,"[204.0,69.0,36.0]","[6.215904491424958,2.3771548561043603,2.3130941298146737]",2,4.032648986986561,1
305903,Ur (mod. Tell Muqayyar) ?,178.0,97.0,42.0,"[178.0,97.0,42.0]","[5.127477511343403,4.84986734308224,3.2762013624730266]",2,4.307676190270045,1
305905,Larsa (mod. Tell as-Senkereh) ?,65.0,46.0,24.0,"[65.0,46.0,24.0]","[0.3970064056043374,0.34599817037253083,0.38687966449796757]",1,0.07023571000249412,0
305906,Larsa (mod. Tell as-Senkereh) ?,64.0,43.0,22.0,"[64.0,43.0,22.0]","[0.35514382944735456,0.08106468962490095,0.06584392027851657]",1,0.4828650005598958,0
305907,Ur (mod. Tell Muqayyar) ?,55.0,52.0,24.0,"[55.0,52.0,24.0]","[-0.02161935596549141,0.8758651318677907,0.38687966449796757]",1,0.6245813401943249,0
305908,Ur (mod. Tell Muqayyar) ?,59.0,46.0,23.0,"[59.0,46.0,23.0]","[0.14583094866244012,0.34599817037253083,0.22636179238824208]",1,0.3179669220151535,0
305910,Ur (mod. Tell Muqayyar) ?,65.0,46.0,22.0,"[65.0,46.0,22.0]","[0.3970064056043374,0.34599817037253083,0.06584392027851657]",1,0.35912172410507415,0
305911,Ur (mod. Tell Muqayyar) ?,72.0,44.0,22.0,"[72.0,44.0,22.0]","[0.6900444387032176,0.16937584987411092,0.06584392027851657]",1,0.5211386478536167,0
305912,Ur (mod. Tell Muqayyar) ?,67.0,48.0,23.0,"[67.0,48.0,23.0]","[0.4807315579183032,0.5226204908709507,0.22636179238824208]",1,0.24206628649160222,0
305914,Ur (mod. Tell Muqayyar) ?,52.0,50.0,24.0,"[52.0,50.0,24.0]","[-0.14720708443644007,0.6992428113693707,0.38687966449796757]",1,0.6126262702982671,0
305915,Ur (mod. Tell Muqayyar) ?,50.0,53.0,26.0,"[50.0,53.0,26.0]","[-0.23093223675040583,0.9641762921170006,0.7079154087174186]",1,0.8826500432763918,0
305916,Ur (mod. Tell Muqayyar) ?,52.0,55.0,29.0,"[52.0,55.0,29.0]","[-0.14720708443644007,1.1407986126154206,1.1894690250465951]",1,1.191356642935412,0
305917,Ur (mod. Tell Muqayyar) ?,56.0,45.0,21.0,"[56.0,45.0,21.0]","[0.020243220191491475,0.2576870101233209,-0.09467395183120894]",1,0.6513083425086392,0
305918,Ur (mod. Tell Muqayyar) ?,68.0,47.0,24.0,"[68.0,47.0,24.0]","[0.5225941340752861,0.4343093306217408,0.38687966449796757]",1,0.13843466173345895,0
305920,Ur (mod. Tell Muqayyar) ?,67.0,50.0,23.0,"[67.0,50.0,23.0]","[0.4807315579183032,0.6992428113693707,0.22636179238824208]",1,0.3610144736523,0
305921,Ur (mod. Tell Muqayyar) ?,64.0,50.0,24.0,"[64.0,50.0,24.0]","[0.35514382944735456,0.6992428113693707,0.38687966449796757]",1,0.29535891064694275,0
305922,Ur (mod. Tell Muqayyar) ?,63.0,50.0,19.0,"[63.0,50.0,19.0]","[0.31328125329037165,0.6992428113693707,-0.41570969605066]",1,0.8880000186649425,0
305923,Ur (mod. Tell Muqayyar) ?,73.0,50.0,26.0,"[73.0,50.0,26.0]","[0.7319070148602005,0.6992428113693707,0.7079154087174186]",1,0.5333776421435008,0
305925,Ur (mod. Tell Muqayyar) ?,60.0,49.0,26.0,"[60.0,49.0,26.0]","[0.187693524819423,0.6109316511201608,0.7079154087174186]",1,0.40695007288872576,0
305926,Ur (mod. Tell Muqayyar) ?,79.0,61.0,23.0,"[79.0,61.0,23.0]","[0.9830824718020978,1.6706655741106804,0.22636179238824208]",1,1.408165513942102,0
305927,Ur (mod. Tell Muqayyar) ?,59.0,45.0,22.0,"[59.0,45.0,22.0]","[0.14583094866244012,0.2576870101233209,0.06584392027851657]",1,0.4556434738382339,0
305928,Ur (mod. Tell Muqayyar) ?,63.0,46.0,20.0,"[63.0,46.0,20.0]","[0.31328125329037165,0.34599817037253083,-0.2551918239409345]",1,0.6819711176695413,0
305929,Ur (mod. Tell Muqayyar) ?,51.0,40.0,19.0,"[51.0,40.0,19.0]","[-0.18906966059342295,-0.18386879112272897,-0.41570969605066]",0,0.6736057177123023,0
305930,Ur (mod. Tell Muqayyar) ?,57.0,42.0,21.0,"[57.0,42.0,21.0]","[0.06210579634847436,-0.007246470624309028,-0.09467395183120894]",1,0.7380368070372352,0
305932,Ur (mod. Tell Muqayyar) ?,39.0,48.0,18.0,"[39.0,48.0,18.0]","[-0.6914205744772175,0.5226204908709507,-0.5762275681603855]",0,1.1643870484251326,0
305934,Ur (mod. Tell Muqayyar) ?,31.0,30.0,18.0,"[31.0,30.0,18.0]","[-1.0263211837330806,-1.0669803936148288,-0.5762275681603855]",0,0.5673373302363183,0
305935,Ur (mod. Tell Muqayyar) ?,40.0,37.0,19.0,"[40.0,37.0,19.0]","[-0.6495579983202346,-0.44880227187035887,-0.41570969605066]",0,0.25986669606208024,0
305936,Ur (mod. Tell Muqayyar) ?,42.0,36.0,21.0,"[42.0,36.0,21.0]","[-0.5658328460062689,-0.5371134321195689,-0.09467395183120894]",0,0.5139348751687586,0
305937,Ur (mod. Tell Muqayyar) ?,30.0,47.0,22.0,"[30.0,47.0,22.0]","[-1.0681837598900634,0.4343093306217408,0.06584392027851657]",0,1.3268469946061572,0
305941,Ur (mod. Tell Muqayyar) ?,40.0,35.0,18.0,"[40.0,35.0,18.0]","[-0.6495579983202346,-0.6254245923687788,-0.5762275681603855]",0,0.02131701819733521,0
305942,Ur (mod. Tell Muqayyar) ?,47.0,36.0,16.0,"[47.0,36.0,16.0]","[-0.3565199652213545,-0.5371134321195689,-0.8972633123798365]",0,0.4382646722996755,0
305943,Ur (mod. Tell Muqayyar) ?,42.0,35.0,17.0,"[42.0,35.0,17.0]","[-0.5658328460062689,-0.6254245923687788,-0.736745440270111]",0,0.17031507729605339,0
305944,Ur (mod. Tell Muqayyar) ?,45.0,42.0,21.0,"[45.0,42.0,21.0]","[-0.44024511753532025,-0.007246470624309028,-0.09467395183120894]",0,0.832087840746918,0
305945,Ur (mod. Tell Muqayyar) ?,29.0,28.0,17.0,"[29.0,28.0,17.0]","[-1.1100463360470463,-1.2436027141132486,-0.736745440270111]",0,0.7709778069660628,0
305946,Ur (mod. Tell Muqayyar) ?,38.0,37.0,19.0,"[38.0,37.0,19.0]","[-0.7332831506342005,-0.44880227187035887,-0.41570969605066]",0,0.272310343804966,0
305947,Ur (mod. Tell Muqayyar) ?,34.0,31.0,19.0,"[34.0,31.0,19.0]","[-0.900733455262132,-0.9786692333656187,-0.41570969605066]",0,0.4544566175452546,0
305948,Ur (mod. Tell Muqayyar) ?,53.0,44.0,22.0,"[53.0,44.0,22.0]","[-0.10534450827945717,0.16937584987411092,0.06584392027851657]",1,0.6542396198394063,0
305949,Ur (mod. Tell Muqayyar) ?,55.0,43.0,22.0,"[55.0,43.0,22.0]","[-0.02161935596549141,0.08106468962490095,0.06584392027851657]",1,0.6339537221745706,0
305950,Ur (mod. Tell Muqayyar) ?,36.0,40.0,18.0,"[36.0,40.0,18.0]","[-0.8170083029481662,-0.18386879112272897,-0.5762275681603855]",0,0.486261692992286,0
305951,Ur (mod. Tell Muqayyar) ?,40.0,35.0,19.0,"[40.0,35.0,19.0]","[-0.6495579983202346,-0.6254245923687788,-0.41570969605066]",0,0.17558803532016395,0
305952,Ur (mod. Tell Muqayyar) ?,42.0,35.0,19.0,"[42.0,35.0,19.0]","[-0.5658328460062689,-0.6254245923687788,-0.41570969605066]",0,0.19552170413187253,0
305954,Ur (mod. Tell Muqayyar) ?,50.0,38.0,16.0,"[50.0,38.0,16.0]","[-0.23093223675040583,-0.36049111162114894,-0.8972633123798365]",0,0.5915476855924915,0
305955,Ur (mod. Tell Muqayyar) ?,47.0,36.0,21.0,"[47.0,36.0,21.0]","[-0.3565199652213545,-0.5371134321195689,-0.09467395183120894]",0,0.586480722104137,0
305956,Ur (mod. Tell Muqayyar) ?,51.0,42.0,21.0,"[51.0,42.0,21.0]","[-0.18906966059342295,-0.007246470624309028,-0.09467395183120894]",1,0.8791212502164799,0
305957,Ur (mod. Tell Muqayyar) ?,45.0,38.0,18.0,"[45.0,38.0,18.0]","[-0.44024511753532025,-0.36049111162114894,-0.5762275681603855]",0,0.3516836455332106,0
305958,Ur (mod. Tell Muqayyar) ?,47.0,45.0,21.0,"[47.0,45.0,21.0]","[-0.3565199652213545,0.2576870101233209,-0.09467395183120894]",1,0.9194007346062536,0
305959,Ur (mod. Tell Muqayyar) ?,46.0,40.0,21.0,"[46.0,40.0,21.0]","[-0.39838254137833734,-0.18386879112272897,-0.09467395183120894]",0,0.7205306929722148,0
305960,Ur (mod. Tell Muqayyar) ?,41.0,35.0,19.0,"[41.0,35.0,19.0]","[-0.6076954221632518,-0.6254245923687788,-0.41570969605066]",0,0.1810454975541069,0
305961,Ur (mod. Tell Muqayyar) ?,44.0,35.0,19.0,"[44.0,35.0,19.0]","[-0.4821076936923031,-0.6254245923687788,-0.41570969605066]",0,0.2442255467506653,0
305962,Ur (mod. Tell Muqayyar) ?,39.0,33.0,18.0,"[39.0,33.0,18.0]","[-0.6914205744772175,-0.8020469128671988,-0.5762275681603855]",0,0.16644638300267026,0
305963,Ur (mod. Tell Muqayyar) ?,23.0,24.0,16.0,"[23.0,24.0,16.0]","[-1.3612217929889436,-1.5968473551100886,-0.8972633123798365]",0,1.2291690684224001,0
305964,Ur (mod. Tell Muqayyar) ?,36.0,40.0,20.0,"[36.0,40.0,20.0]","[-0.8170083029481662,-0.18386879112272897,-0.2551918239409345]",0,0.5905386476518973,0
305965,Ur (mod. Tell Muqayyar) ?,53.0,41.0,21.0,"[53.0,41.0,21.0]","[-0.10534450827945717,-0.095557630873519,-0.09467395183120894]",1,0.8740123889921821,0
305967,Ur (mod. Tell Muqayyar) ?,46.0,40.0,19.0,"[46.0,40.0,19.0]","[-0.39838254137833734,-0.18386879112272897,-0.41570969605066]",0,0.5511942218035994,0
305968,Ur (mod. Tell Muqayyar) ?,40.0,35.0,20.0,"[40.0,35.0,20.0]","[-0.6495579983202346,-0.6254245923687788,-0.2551918239409345]",0,0.33576759159221004,0
305969,Ur (mod. Tell Muqayyar) ?,58.0,46.0,27.0,"[58.0,46.0,27.0]","[0.10396837250545725,0.34599817037253083,0.8684332808271441]",1,0.5362291867260649,0
305970,Ur (mod. Tell Muqayyar) ?,46.0,57.0,22.0,"[46.0,57.0,22.0]","[-0.39838254137833734,1.3174209331138405,0.06584392027851657]",1,1.2550110283655522,0
305971,Ur (mod. Tell Muqayyar) ?,48.0,38.0,19.0,"[48.0,38.0,19.0]","[-0.3146573890643716,-0.36049111162114894,-0.41570969605066]",0,0.4722141269586568,0
305972,Ur (mod. Tell Muqayyar) ?,51.0,40.0,21.0,"[51.0,40.0,21.0]","[-0.18906966059342295,-0.18386879112272897,-0.09467395183120894]",0,0.8179817065803185,0
305973,Ur (mod. Tell Muqayyar) ?,32.0,41.0,18.0,"[32.0,41.0,18.0]","[-0.9844586075760977,-0.095557630873519,-0.5762275681603855]",0,0.6390097124629439,0
305974,Ur (mod. Tell Muqayyar) ?,30.0,32.0,17.0,"[30.0,32.0,17.0]","[-1.0681837598900634,-0.8903580731164088,-0.736745440270111]",0,0.506806068064038,0
305975,Ur (mod. Tell Muqayyar) ?,37.0,32.0,16.0,"[37.0,32.0,16.0]","[-0.7751457267911833,-0.8903580731164088,-0.8972633123798365]",0,0.414030454658241,0
305977,Ur (mod. Tell Muqayyar) ?,63.0,42.0,20.0,"[63.0,42.0,20.0]","[0.31328125329037165,-0.007246470624309028,-0.2551918239409345]",1,0.7959700497234073,0
305981,Ur (mod. Tell Muqayyar) ?,52.0,40.0,21.0,"[52.0,40.0,21.0]","[-0.14720708443644007,-0.18386879112272897,-0.09467395183120894]",0,0.842374526295787,0
305982,Ur (mod. Tell Muqayyar) ?,143.0,76.0,34.0,"[143.0,76.0,34.0]","[3.662287345849002,2.99533297784883,1.9920583855952227]",2,1.7175685242774146,1
305983,Ur (mod. Tell Muqayyar) ?,127.0,65.0,36.0,"[127.0,65.0,36.0]","[2.992486127337276,2.02391021510752,2.3130941298146737]",2,0.9845043653509499,0
305985,Ur (mod. Tell Muqayyar) ?,40.0,35.0,18.0,"[40.0,35.0,18.0]","[-0.6495579983202346,-0.6254245923687788,-0.5762275681603855]",0,0.02131701819733521,0
305986,Ur (mod. Tell Muqayyar) ?,47.0,37.0,20.0,"[47.0,37.0,20.0]","[-0.3565199652213545,-0.44880227187035887,-0.2551918239409345]",0,0.48648491987147824,0
305987,Ur (mod. Tell Muqayyar) ?,32.0,30.0,17.0,"[32.0,30.0,17.0]","[-0.9844586075760977,-1.0669803936148288,-0.736745440270111]",0,0.5598469763088889,0
305989,Ur (mod. Tell Muqayyar) ?,28.0,28.0,17.0,"[28.0,28.0,17.0]","[-1.1519089122040294,-1.2436027141132486,-0.736745440270111]",0,0.796567556191665,0
